timestamp,source_domain,scenario_variant,shock_active,control_cadence_min,decision_refreshed,decision_reason,decision_ms,influent_flow_m3h,influent_nh3n_mgL,influent_tp_mgL,reactor_do_mgL,target_aeration_intensity_pct,actual_aeration_intensity_pct,target_chemical_dose_pac_mgL,actual_chemical_dose_pac_mgL,chemical_dose_kgph,objective,reward,effluent_risk,constraint_violation,is_feasible,pred_effluent_cod_mgL,effluent_cod_mgL_limit,pred_effluent_nh3n_mgL,effluent_nh3n_mgL_limit,pred_effluent_tp_mgL,effluent_tp_mgL_limit,pred_effluent_tn_mgL,effluent_tn_mgL_limit,predicted_compliant
2021-08-01 01:06:00,agtrup_bluekolding_2min,load_spike_90min,False,5,True,safe_grid_refresh,1.47870002547279,1492.792,0.45,0.1,0.292,10.0,10.000999708318668,2.0,2.0000066571305157,2.985593937711177,0.10970451317634144,-0.10970451317634144,0.06803468192363497,0.0,True,6.248130257116931,50.0,0.23136113262021238,5.0,0.010000000332856527,0.5,1.065806399535863,15.0,True
2021-08-01 01:08:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1031.288,0.45,0.1,0.05,10.0,10.000666472212446,2.0,2.0000044380870103,2.0625805769458765,0.10431475589502029,-0.10431475589502029,0.06264597950432708,0.0,True,5.481627407250771,50.0,0.23136082422991366,5.0,0.010000000221904351,0.5,1.0000007331194336,15.0,True
2021-08-01 01:10:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1077.796,0.52,0.1,0.05,10.0,10.000444314808297,2.0,2.0000029587246737,2.1555951889016187,0.10481934462494719,-0.10481934462494719,0.06315127147559615,0.0,True,5.561796248358124,50.0,0.23179442945504558,5.0,0.010000000147936235,0.5,1.0000004887462892,15.0,True
2021-08-01 01:12:00,agtrup_bluekolding_2min,load_spike_90min,False,5,True,safe_grid_refresh,1.6005000215955079,1119.744,0.54,0.16,0.05,10.0,10.000296209872198,2.0,2.000001972483116,2.239490208676134,0.10658300602310587,-0.10658300602310587,0.0649154017013163,0.0,True,5.710714289530768,50.0,0.2319182380104549,5.0,0.011799355678283137,0.5,1.0000003258308594,15.0,True
2021-08-01 01:14:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1157.759,0.54,0.16,0.05,10.0,10.000197473248132,2.0,2.000001314988744,2.3155195224400535,0.10702478810605089,-0.10702478810605089,0.06535749633596893,0.0,True,5.776794685452751,50.0,0.23191814641526795,5.0,0.0118943946194803,0.5,1.0000002172205729,15.0,True
2021-08-01 01:16:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1317.043,0.29,0.13,0.05,10.0,10.000131648832088,2.0,2.0000008766591626,2.6340871545978133,0.10723343128824478,-0.10723343128824478,0.06556634788596793,0.0,True,5.974207458231198,50.0,0.2303687629371179,5.0,0.010042605571536594,0.5,1.0000001448137152,15.0,True
2021-08-01 01:18:00,agtrup_bluekolding_2min,load_spike_90min,False,5,True,safe_grid_refresh,1.704900001641363,1222.642,0.29,0.13,0.05,10.0,10.00008776588806,2.0,2.0000005844394417,2.4452847145602084,0.10623646742312343,-0.10623646742312343,0.06456952293271664,0.0,True,5.811478883362452,50.0,0.23036872250010104,5.0,0.010000000029221972,0.5,1.000000096542477,15.0,True
2021-08-01 01:20:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1244.207,0.24,0.13,0.547,10.0,10.000058510592039,2.0,2.0000003896262943,2.4884144847757628,0.10147434823327416,-0.10147434823327416,0.05980749635078075,0.0,True,5.789012355476126,50.0,0.14773966850416342,5.0,0.010000000019481314,0.5,1.0000000643616513,15.0,True
2021-08-01 01:22:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1257.012,0.16,0.09,1.095,10.0,10.000039007061359,2.0,2.000000259750863,2.5140243265099516,0.0970855958061326,-0.0970855958061326,0.055418805662248105,0.0,True,5.745325434513277,50.0,0.07405093810787876,5.0,0.010000000012987542,0.5,1.0000000429077676,15.0,True
2021-08-01 01:24:00,agtrup_bluekolding_2min,load_spike_90min,False,5,True,safe_grid_refresh,1.4942000270821154,1059.288,0.16,0.09,0.738,10.0,10.000026004707573,2.0,2.000000173167242,2.1185761834339814,0.0972767134061405,-0.0972767134061405,0.055609964421328616,0.0,True,5.447329174330555,50.0,0.10939266121298458,5.0,0.010000000008658362,0.5,1.0000000286051782,15.0,True
2021-08-01 01:26:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,955.682,0.18,0.08,0.486,10.0,10.000017336471716,2.0,2.000000115444828,1.911364110328544,0.09954113808763372,-0.09954113808763372,0.05787441654220357,0.0,True,5.29897333737871,50.0,0.16572457654141443,5.0,0.01000000000577224,0.5,1.0000000190701188,15.0,True
2021-08-01 01:28:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,845.293,0.18,0.08,1.311,10.0,10.000011557647811,2.0,2.0000000769632185,1.69058606505647,0.09200452097572635,-0.09200452097572635,0.05033781772321737,0.0,True,5.0096850020048596,50.0,0.06213763494250261,5.0,0.010000000003848162,0.5,1.0000000127134125,15.0,True
2021-08-01 01:30:00,agtrup_bluekolding_2min,load_spike_90min,False,5,True,safe_grid_refresh,1.4816999901086092,1536.193,0.54,0.08,1.363,10.0,10.000007705098541,2.0,2.0000000513088123,3.072386078820238,0.09967629101337502,-0.09967629101337502,0.05800959995614681,0.0,True,6.194416737807127,50.0,0.06204059379228665,5.0,0.010000000002565441,0.5,1.0474021896420493,15.0,True
2021-08-01 01:32:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1438.886,0.54,0.12,0.631,10.0,10.00000513673236,2.0,2.000000034205875,2.877772049218355,0.10273349282057258,-0.10273349282057258,0.06106680989353155,0.0,True,6.114519145332834,50.0,0.1301294216378434,5.0,0.010000000001710294,0.5,1.0243706174161975,15.0,True
2021-08-01 01:34:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1407.596,0.54,0.12,0.051,10.0,10.00000342448824,2.0,2.0000000228039165,2.815192032098702,0.10864551880280775,-0.10864551880280775,0.0669788412958915,0.0,True,6.130181505468505,50.0,0.2319179664016953,5.0,0.010000000001140198,0.5,1.034195512003187,15.0,True
2021-08-01 01:36:00,agtrup_bluekolding_2min,load_spike_90min,False,5,True,safe_grid_refresh,1.5015999670140445,937.97,0.49,0.16,0.05,10.0,10.00000228299216,2.0,2.000000015202611,1.8759400142595932,0.10444057286076043,-0.10444057286076043,0.06277389896726071,0.0,True,5.3930468826667965,50.0,0.23160810102016655,5.0,0.011344924966656487,0.5,1.0000000025112914,15.0,True
2021-08-01 01:38:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1020.512,0.49,0.16,0.05,10.0,10.000001521994774,2.0,2.000000010135074,2.0410240103429644,0.10540034870487577,-0.10540034870487577,0.0637336772203204,0.0,True,5.536501532207728,50.0,0.23160810031515386,5.0,0.011551279977781449,0.5,1.0000000016741943,15.0,True
2021-08-01 01:40:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1078.279,0.49,0.16,0.05,10.0,10.000001014663182,2.0,2.000000006756716,2.156558007285625,0.1060720476934385,-0.1060720476934385,0.06440537781484604,0.0,True,5.636898236205322,50.0,0.23160809984514547,5.0,0.011695697485192513,0.5,1.0000000011161294,15.0,True
2021-08-01 01:42:00,agtrup_bluekolding_2min,load_spike_90min,False,5,True,safe_grid_refresh,1.500300015322864,1093.99,0.24,0.12,0.05,10.0,10.000000676442122,2.0,2.0000000045044772,2.187980004927853,0.10488820969358678,-0.10488820969358678,0.06322154088563627,0.0,True,5.589708218764501,50.0,0.23005877792878787,5.0,0.010000000000225225,0.5,1.0000000007440863,15.0,True
2021-08-01 01:44:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1163.914,0.24,0.12,0.339,10.0,10.000000450961414,2.0,2.000000003002985,2.3278280034952163,0.10540333788817725,-0.10540333788817725,0.06373666979398802,0.0,True,5.675563039261813,50.0,0.23005877772129263,5.0,0.01000000000015015,0.5,1.0000000004960576,15.0,True
2021-08-01 01:46:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1236.008,0.17,0.09,0.791,10.0,10.000000300640943,2.0,2.00000000200199,2.472016002474476,0.09866297361599323,-0.09866297361599323,0.056996305997644846,0.0,True,5.7455985010173,50.0,0.10219133906293816,5.0,0.0100000000001001,0.5,1.000000000330705,15.0,True
2021-08-01 01:48:00,agtrup_bluekolding_2min,load_spike_90min,False,5,True,safe_grid_refresh,1.4984000008553267,1178.058,0.17,0.09,0.366,10.0,10.000000200427296,2.0,2.00000000133466,2.356116001572307,0.10494632922107797,-0.10494632922107797,0.06327966191995682,0.0,True,5.696704430410884,50.0,0.21963277383596128,5.0,0.010000000000066733,0.5,1.00000000022047,15.0,True
2021-08-01 01:50:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1242.592,0.17,0.09,0.485,10.0,10.000000133618197,2.0,2.000000000889773,2.485184001105625,0.10252478656326147,-0.10252478656326147,0.06085811947362516,0.0,True,5.793667983054393,50.0,0.166001992384173,5.0,0.010000000000044489,0.5,1.00000000014698,15.0,True
2021-08-01 01:52:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1420.912,0.24,0.08,1.094,10.0,10.000000089078798,2.0,2.000000000593182,2.8418240008428595,0.09881287587067673,-0.09881287587067673,0.05714620892203031,0.0,True,6.027975567470622,50.0,0.07461349135743747,5.0,0.010000000000029659,0.5,1.0000000000979867,15.0,True
2021-08-01 01:54:00,agtrup_bluekolding_2min,load_spike_90min,False,5,True,safe_grid_refresh,1.491100003477186,1370.654,0.24,0.08,1.159,10.0,10.000000059385865,2.0,2.000000000395455,2.7413080005420314,0.09801660528376746,-0.09801660528376746,0.056349938429114295,0.0,True,5.933540948382022,50.0,0.07051237032194248,5.0,0.010000000000019773,0.5,1.0000000000653244,15.0,True
2021-08-01 01:56:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1160.906,0.54,0.11,0.399,10.0,10.000000039590576,2.0,2.0000000002636367,2.321812000306057,0.10386121002896621,-0.10386121002896621,0.06219454323697522,0.0,True,5.6631778531009775,50.0,0.2038477878185792,5.0,0.010000000000013182,0.5,1.0000000000435496,15.0,True
2021-08-01 01:58:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1104.389,0.54,0.11,0.05,10.0,10.000000026393717,2.0,2.0000000001757576,2.2087780001941044,0.10509987660307993,-0.10509987660307993,0.0634332098528637,0.0,True,5.60763398509098,50.0,0.23191796324937866,5.0,0.010000000000008788,0.5,1.000000000029033,15.0,True
2021-08-01 02:00:00,agtrup_bluekolding_2min,load_spike_90min,False,5,True,safe_grid_refresh,1.7655999981798232,1234.282,0.54,0.11,0.05,10.0,10.000000017595811,2.0,2.0000000001171716,2.4685640001446227,0.10644333200978681,-0.10644333200978681,0.06477666528742045,0.0,True,5.831543224279537,50.0,0.23191796324121708,5.0,0.010000000000005858,0.5,1.0000000000193554,15.0,True
2021-08-01 02:02:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1301.73,0.41,0.15,0.05,10.0,10.00000001173054,2.0,2.0000000000781144,2.6034600001016837,0.10809584321380628,-0.10809584321380628,0.06642917651000647,0.0,True,5.994135135615053,50.0,0.23111231600434842,5.0,0.011504324999828735,0.5,1.0000000000129037,15.0,True
2021-08-01 02:04:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1576.752,0.41,0.15,0.05,10.0,10.00000000782036,2.0,2.000000000052076,3.153504000082111,0.11281036646793802,-0.11281036646793802,0.07114369977651593,0.0,True,6.470547407604909,50.0,0.23111231600073365,5.0,0.012191879999886005,0.5,1.127168602908343,15.0,True
2021-08-01 02:06:00,agtrup_bluekolding_2min,load_spike_90min,False,5,True,safe_grid_refresh,1.4966000453568995,1546.346,0.21,0.1,0.05,10.0,10.000000005213574,2.0,2.0000000000347176,3.092692000053685,0.11061150670062923,-0.11061150670062923,0.06894484001745894,0.0,True,6.369478392647612,50.0,0.2298728587192367,5.0,0.010000000000001737,0.5,1.0879241311079317,15.0,True
2021-08-01 02:08:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1553.123,0.21,0.1,0.401,10.0,10.000000003475716,2.0,2.000000000023145,3.1062460000359473,0.10864018646218285,-0.10864018646218285,0.06697351978451378,0.0,True,6.339040568842587,50.0,0.20080267702859905,5.0,0.010000000000001157,0.5,1.0745272048213472,15.0,True
2021-08-01 02:10:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1537.329,0.21,0.1,0.663,10.0,10.000000002317144,2.0,2.00000000001543,3.074658000023721,0.10359994074179969,-0.10359994074179969,0.0619332740677981,0.0,True,6.280374909831407,50.0,0.12196508021955953,5.0,0.01000000000000077,0.5,1.0517483430428294,15.0,True
2021-08-01 02:12:00,agtrup_bluekolding_2min,load_spike_90min,False,5,True,safe_grid_refresh,1.4944999711588025,1462.815,0.17,0.08,0.263,10.0,10.000000001544763,2.0,2.0000000000102864,2.925630000015047,0.10879264904149998,-0.10879264904149998,0.06712598236994335,0.0,True,6.199927856840611,50.0,0.22962496726004952,5.0,0.010000000000000515,0.5,1.0222847551947227,15.0,True
2021-08-01 02:14:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1185.952,0.17,0.08,0.399,10.0,10.000000001029841,2.0,2.0000000000068576,2.371904000008133,0.10399184753416198,-0.10399184753416198,0.062325180864235344,0.0,True,5.706352087042197,50.0,0.20155479182086442,5.0,0.010000000000000342,0.5,1.0000000000011329,15.0,True
2021-08-01 02:16:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1245.46,0.37,0.09,1.166,10.0,10.00000000068656,2.0,2.000000000004572,2.490920000005694,0.09673862098437985,-0.09673862098437985,0.05507195431553988,0.0,True,5.716891833516719,50.0,0.07090363061482852,5.0,0.01000000000000023,0.5,1.0000000000007552,15.0,True
2021-08-01 02:18:00,agtrup_bluekolding_2min,load_spike_90min,False,5,True,safe_grid_refresh,1.490800001192838,1189.966,0.37,0.09,1.049,10.0,10.000000000457707,2.0,2.000000000003048,2.3799320000036266,0.09667743693783146,-0.09667743693783146,0.05501077026971591,0.0,True,5.635271410529862,50.0,0.07855610368804677,5.0,0.010000000000000153,0.5,1.0000000000005034,15.0,True
2021-08-01 02:20:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1014.746,0.53,0.09,0.398,10.0,10.000000000305137,2.0,2.0000000000020317,2.0294920000020618,0.10237496912473808,-0.10237496912473808,0.06070830245710549,0.0,True,5.411347598306598,50.0,0.20428958691538976,5.0,0.010000000000000103,0.5,1.0000000000003357,15.0,True
2021-08-01 02:22:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1074.386,0.6,0.15,0.05,10.0,10.000000000203425,2.0,2.0000000000013545,2.148772000001455,0.1055655861857965,-0.1055655861857965,0.06389891951848589,0.0,True,5.606904582598626,50.0,0.23228980040880134,5.0,0.010935964999997026,0.5,1.0000000000002238,15.0,True
2021-08-01 02:24:00,agtrup_bluekolding_2min,load_spike_90min,False,5,True,safe_grid_refresh,1.4995000092312694,978.004,0.6,0.15,0.05,10.0,10.000000000135616,2.0,2.000000000000903,1.956008000000883,0.10444744283315752,-0.10444744283315752,0.06278077616606155,0.0,True,5.439823757195228,50.0,0.2322898004087383,5.0,0.010695009999998015,0.5,1.0000000000001492,15.0,True
2021-08-01 02:26:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1283.439,0.37,0.14,0.05,10.0,10.000000000090411,2.0,2.0000000000006017,2.5668780000007723,0.10733251252153861,-0.10733251252153861,0.06566584585458575,0.0,True,5.932885213411628,50.0,0.2308644245377754,5.0,0.01070859749999868,0.5,1.0000000000000995,15.0,True
2021-08-01 02:28:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1301.222,0.37,0.14,0.05,10.0,10.000000000060274,2.0,2.000000000000401,2.6024440000005216,0.10753810298633311,-0.10753810298633311,0.06587143631947565,0.0,True,5.963593690893567,50.0,0.23086442453774755,5.0,0.010753054999999118,0.5,1.0000000000000664,15.0,True
2021-08-01 02:30:00,agtrup_bluekolding_2min,load_spike_90min,False,5,True,safe_grid_refresh,1.4956999802961946,1457.128,0.27,0.14,0.05,10.0,10.000000000040183,2.0,2.0000000000002673,2.9142560000003894,0.10975623097697708,-0.10975623097697708,0.06808956431018322,0.0,True,6.229097073211678,50.0,0.2302446958981983,5.0,0.011142819999999415,0.5,1.0393937750511946,15.0,True
2021-08-01 02:32:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1258.167,0.21,0.1,0.762,10.0,10.00000000002679,2.0,2.000000000000178,2.516334000000224,0.09914246862290074,-0.09914246862290074,0.05747580195614929,0.0,True,5.78727612937933,50.0,0.10628830678344564,5.0,0.010000000000000009,0.5,1.0000000000000295,15.0,True
2021-08-01 02:34:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1241.268,0.21,0.1,1.156,10.0,10.00000000001786,2.0,2.0000000000001186,2.4825360000001475,0.0966801733249859,-0.0966801733249859,0.0550135066582627,0.0,True,5.710865674050303,50.0,0.07050558239215429,5.0,0.010000000000000007,0.5,1.0000000000000195,15.0,True
2021-08-01 02:36:00,agtrup_bluekolding_2min,load_spike_90min,False,5,True,safe_grid_refresh,1.4958999818190932,1114.728,0.18,0.08,1.484,10.0,10.000000000011907,2.0,2.000000000000079,2.2294560000000883,0.0942682612066574,-0.0942682612066574,0.05260159453995305,0.0,True,5.4533763280932925,50.0,0.05502386734630598,5.0,0.010000000000000005,0.5,1.000000000000013,15.0,True
2021-08-01 02:38:00,agtrup_bluekolding_2min,load_spike_90min,False,5,False,held_previous_target,0.0,1109.946,0.18,0.08,1.827,10.0,10.000000000007939,2.0,2.000000000000053,2.2198920000000584,0.0934050813616027,-0.0934050813616027,0.0517384146949109,0.0,True,5.403973128058758,50.0,0.04490314154568308,5.0,0.010000000000000002,0.5,1.0000000000000087,15.0,True
2021-08-01 00:00:00,agtrup_bluekolding_2min,load_spike_90min,False,15,True,safe_grid_refresh,1.5284999972209334,1260.223,0.45,0.09,0.05,39.257423111,47.257423111,2.1369899639999996,6.136989964,7.733975903401972,0.2455679867485335,-0.2455679867485335,0.06599660929220015,0.0,True,5.9373733638815445,50.0,0.2387637340876945,5.0,0.0102,0.5,1.0088,15.0,True
2021-08-01 00:02:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,750.6,0.4,0.11,0.05,39.257423111,44.59075644433334,2.1369899639999996,4.803656630666667,3.6056246669784,0.2234841803704025,-0.2234841803704025,0.06035724735851363,0.0,True,5.034666666666666,50.0,0.23597941711631482,5.0,0.010133333333333334,0.5,1.0058666666666667,15.0,True
2021-08-01 00:04:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,985.699,0.4,0.11,0.05,39.257423111,42.81297866655556,2.1369899639999996,3.9147677417777778,3.858782648302614,0.21474447093696813,-0.21474447093696813,0.06258050088804222,0.0,True,5.428010485102475,50.0,0.23433639245406024,5.0,0.01008888888888889,0.5,1.0039111111111112,15.0,True
2021-08-01 00:06:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1410.721,0.2,0.09,0.05,39.257423111,41.627793481370375,2.1369899639999996,3.322175149185185,4.686662248633674,0.2116805118163136,-0.2116805118163136,0.0668251837426963,0.0,True,6.154595355633158,50.0,0.2319898335089241,5.0,0.010059259259259259,0.5,1.0064780406627645,15.0,True
2021-08-01 00:08:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1129.143,0.2,0.09,0.064,39.257423111,40.83767002458025,2.1369899639999996,2.9271134207901235,3.3051296292912227,0.2037348530522889,-0.2037348530522889,0.0637519529622107,0.0,True,5.66022895885214,50.0,0.23126351762277939,5.0,0.010039506172839505,0.5,1.0017382716049383,15.0,True
2021-08-01 00:10:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1244.319,0.2,0.09,0.574,39.257423111,40.310921053386835,2.1369899639999996,2.6637389351934155,3.3145409681009355,0.19623196755564992,-0.19623196755564992,0.05949735278793115,0.0,True,5.793889133333322,50.0,0.14120481856755482,5.0,0.01002633744855967,0.5,1.0011588477366256,15.0,True
2021-08-01 00:12:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1435.348,0.13,0.07,0.846,39.257423111,39.95975507259122,2.1369899639999996,2.48815594479561,3.571369659050489,0.19327146166672335,-0.19327146166672335,0.058702370447244176,0.0,True,6.088173932907305,50.0,0.09563621579229012,5.0,0.010017558299039782,0.5,1.0007725651577504,15.0,True
2021-08-01 00:14:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1460.624,0.13,0.07,1.208,39.257423111,39.725644418727484,2.1369899639999996,2.37110061786374,3.4632864688666074,0.19021668491682223,-0.19021668491682223,0.05709127606283611,0.0,True,6.086453512053277,50.0,0.06715635381360206,5.0,0.010011705532693187,0.5,1.0005150434385002,15.0,True
2021-08-01 00:16:00,agtrup_bluekolding_2min,load_spike_90min,False,15,True,safe_grid_refresh,1.9657000084407628,1001.226,0.32,0.08,1.398,27.725644418727484,35.725644418727484,2.0,2.24740041190916,2.2501557248141606,0.17361886725458756,-0.17361886725458756,0.05227024815929106,0.0,True,5.322829490295253,50.0,0.06110238585060224,5.0,0.010012370020595459,0.5,1.0088,15.0,True
2021-08-01 00:18:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1105.194,0.32,0.08,0.845,27.725644418727484,33.05897775206082,2.0,2.16493360793944,2.3926716338930216,0.16822737186098202,-0.16822737186098202,0.05571375915650131,0.0,True,5.551849418669174,50.0,0.09871971853385207,5.0,0.010008246680396973,0.5,1.0058666666666667,15.0,True
2021-08-01 00:20:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1149.658,0.32,0.08,0.05,27.725644418727484,31.28119997428304,2.0,2.1099557386262933,2.425727494557627,0.17083955399339376,-0.17083955399339376,0.06421594554945695,0.0,True,5.711949001260966,50.0,0.23383355840769263,5.0,0.010005497786931314,0.5,1.0039111111111112,15.0,True
2021-08-01 00:22:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1206.134,0.5,0.12,0.05,27.725644418727484,30.096014789097854,2.0,2.073303825750862,2.50068223656819,0.1674315716303043,-0.1674315716303043,0.0647346326933967,0.0,True,5.800842044314143,50.0,0.2338666472643737,5.0,0.010003665191287543,0.5,1.0026074074074074,15.0,True
2021-08-01 00:24:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1177.041,0.5,0.12,0.05,27.725644418727484,29.30589133230773,2.0,2.0488692171672414,2.411603072243747,0.16442461179828646,-0.16442461179828646,0.06434545253273168,0.0,True,5.744648484672377,50.0,0.23313445543260974,5.0,0.010002443460858362,0.5,1.0017382716049383,15.0,True
2021-08-01 00:26:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1190.64,0.34,0.11,0.05,27.725644418727484,28.779142361114314,2.0,2.032579478111494,2.4200704298186695,0.16270627432255638,-0.16270627432255638,0.06437230150457016,0.0,True,5.764196793510531,50.0,0.23165058327129992,5.0,0.010001628973905574,0.5,1.0011588477366256,15.0,True
2021-08-01 00:28:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,943.634,0.34,0.11,0.05,27.725644418727484,28.427976380318704,2.0,2.0217196520743292,1.9077634021655077,0.15894694551225252,-0.15894694551225252,0.06177643032597866,0.0,True,5.335391842108634,50.0,0.23132655749614414,5.0,0.010001085982603717,0.5,1.0007725651577504,15.0,True
2021-08-01 00:30:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,952.981,0.34,0.11,0.05,27.725644418727484,28.193865726454963,2.0,2.014479768049553,1.919760943835631,0.1582429450964055,-0.1582429450964055,0.0618480683312732,0.0,True,5.34989167301107,50.0,0.23111054031270703,5.0,0.010000723988402477,0.5,1.0005150434385002,15.0,True
2021-08-01 00:32:00,agtrup_bluekolding_2min,load_spike_90min,False,15,True,safe_grid_refresh,1.492599956691265,920.924,0.2,0.09,0.735,16.193865726454963,24.193865726454963,2.0,2.009653178699702,1.8507378439408442,0.1401548528987437,-0.1401548528987437,0.05484786554895562,0.0,True,5.263352907218267,50.0,0.11360565052423612,5.0,0.010000482658934986,0.5,1.0088,15.0,True
2021-08-01 00:34:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1276.026,0.2,0.09,1.642,16.193865726454963,21.527199059788295,2.0,2.006435452466468,2.5602638046689776,0.13119451675468724,-0.13119451675468724,0.054240437239484685,0.0,True,5.752067829636963,50.0,0.051026353764351946,5.0,0.010000321772623324,0.5,1.0058666666666667,15.0,True
2021-08-01 00:36:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1297.764,0.13,0.07,1.861,16.193865726454963,19.749421282010516,2.0,2.004290301644312,2.6010957990231285,0.12522046969710882,-0.12522046969710882,0.053834995404963254,0.0,True,5.750109339882561,50.0,0.04441612616241224,5.0,0.010000214515082215,0.5,1.0039111111111112,15.0,True
2021-08-01 00:38:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1465.824,0.13,0.07,1.633,16.193865726454963,18.564236096825333,2.0,2.0028602010962078,2.935840551411648,0.12367537572579294,-0.12367537572579294,0.0560023049156854,0.0,True,6.059329114430158,50.0,0.05026736956052246,5.0,0.010000143010054809,0.5,1.0026074074074074,15.0,True
2021-08-01 00:40:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1552.699,0.21,0.07,1.084,16.193865726454963,17.77411264003521,2.0,2.001906800730805,3.1083586875879203,0.12434880453584148,-0.12434880453584148,0.05915066938042592,0.0,True,6.26920222909034,50.0,0.07557688802808576,5.0,0.010000095340036541,0.5,1.0419253760911282,15.0,True
2021-08-01 00:42:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1116.585,0.37,0.08,0.652,16.193865726454963,17.247363668841793,2.0,2.0012712004872033,2.234589403396004,0.12077534747789799,-0.12077534747789799,0.057227169425610444,0.0,True,5.564027196816957,50.0,0.12551909934031266,5.0,0.01000006356002436,0.5,1.0011588477366256,15.0,True
2021-08-01 00:44:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1293.574,0.38,0.08,0.226,16.193865726454963,16.896197688046183,2.0,2.000847466991469,2.5882442612660226,0.12773388020341137,-0.12773388020341137,0.06528567355320913,0.0,True,5.918029048655014,50.0,0.23157514536032608,5.0,0.010000042373349574,0.5,1.0007725651577504,15.0,True
2021-08-01 00:46:00,agtrup_bluekolding_2min,load_spike_90min,False,15,False,held_previous_target,0.0,1712.765,0.52,0.12,0.05,16.193865726454963,16.66208703418244,2.0,2.0005649779943124,3.4264976745344287,0.13425664861248754,-0.13425664861248754,0.0725417562303422,0.0,True,6.660402701330952,50.0,0.23222814108897122,5.0,0.010280670341193305,0.5,1.2199868631334432,15.0,True
