timestamp,source_domain,source_type,plant_id,plant_name,metric_code,metric_role,value,unit,scenario_tag,quality_grade,data_use,native_frequency_min
2021-08-01 02:30:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:30:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.049,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:30:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.14,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:32:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,76.292,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:32:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,243.996,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:32:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,0.762,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:32:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1258.167,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:32:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.21,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:32:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:32:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:32:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:32:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.036,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:32:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.1,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:34:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,76.076,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:34:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:34:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,1.156,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:34:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1241.268,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:34:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.21,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:34:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:34:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:34:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:34:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.112,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:34:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.1,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:36:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,74.616,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:36:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:36:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,1.484,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:36:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1114.728,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:36:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.18,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:36:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:36:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:36:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:36:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.062,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:36:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.08,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:38:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,73.253,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:38:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:38:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,1.827,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:38:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1109.946,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:38:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.18,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:38:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:38:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:38:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:38:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.112,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:38:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.08,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:40:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,72.554,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:40:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:40:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,1.665,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:40:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1162.577,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:40:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.18,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:40:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:40:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:40:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:40:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.106,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:40:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.08,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:42:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,71.539,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:42:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:42:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,0.893,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:42:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1124.018,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:42:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.41,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:42:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:42:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:42:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:42:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.062,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:42:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.1,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:44:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,71.176,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:44:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:44:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,0.143,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:44:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1179.114,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:44:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.41,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:44:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:44:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:44:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:44:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.081,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:44:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.1,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:46:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,68.327,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:46:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,229.275,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:46:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,0.0,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:46:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,926.902,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:46:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.49,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:46:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:46:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:46:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:46:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.062,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:46:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.14,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:48:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,65.711,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:48:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:48:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,0.0,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:48:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,921.622,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:48:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.49,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:48:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:48:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,1.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:48:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:48:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.055,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:48:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.14,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:50:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,63.769,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:50:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:50:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,0.0,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:50:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,962.928,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:50:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.45,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:50:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:50:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:50:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:50:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.03,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:50:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TP,reactor,0.14,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:52:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,CAPACITY_FACTOR,process,65.433,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:52:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,COAGULANT_IN,chemical,0.0,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:52:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,DO,reactor,0.0,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:52:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,FLOW,influent,1304.115,m3/h,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:52:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,NH3N,reactor,0.43,mg/L,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:52:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PAC,chemical,0.007,unknown,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:52:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_IN,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:52:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,PROCESS_PHASE_OUT,process,2.0,code,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
2021-08-01 02:52:00.000000000,agtrup_bluekolding_2min,mendeley_public_2min_scada,agtrup_bluekolding,Agtrup / BlueKolding WWTP,TEMP,reactor,16.03,degC,observed_external_2min,silver,high_frequency_simulation_and_domain_prior,2.0
